,file_name,labels,combined_labels,flat_coords,convexhull
552,20190525_bw-718-095_AS.JPG,"{'AMP': [[(10, 552), (263, 537), (594, 519), (814, 461), (791, 549), (805, 592), (681, 699), (518, 796), (282, 777), (25, 795), (10, 552)]], 'HEM': [[(814, 459), (997, 431), (1210, 410), (1568, 439), (1623, 449), (1620, 821), (1134, 837), (518, 796), (682, 697), (805, 592), (792, 548), (814, 459)]]}","{'DW': [], 'CW': [[(10, 552), (263, 537), (594, 519), (814, 461), (791, 549), (805, 592), (681, 699), (518, 796), (282, 777), (25, 795), (10, 552)]], 'ORE': [[(814, 459), (997, 431), (1210, 410), (1568, 439), (1623, 449), (1620, 821), (1134, 837), (518, 796), (682, 697), (805, 592), (792, 548), (814, 459)]]}","[(10, 552), (263, 537), (594, 519), (814, 461), (791, 549), (805, 592), (681, 699), (518, 796), (282, 777), (25, 795), (10, 552), (814, 459), (997, 431), (1210, 410), (1568, 439), (1623, 449), (1620, 821), (1134, 837), (518, 796), (682, 697), (805, 592), (792, 548), (814, 459)]","[(10, 552), (997, 431), (1210, 410), (1568, 439), (1623, 449), (1620, 821), (1134, 837), (25, 795), (10, 552)]"
553,20190522_bp-690_037_1_PL.JPG,"{'AMP': [[(22, 669), (759, 706), (1319, 835), (2364, 912), (3230, 946), (3224, 1589), (2213, 1626), (927, 1623), (44, 1635), (22, 669)]]}","{'DW': [], 'CW': [[(22, 669), (759, 706), (1319, 835), (2364, 912), (3230, 946), (3224, 1589), (2213, 1626), (927, 1623), (44, 1635), (22, 669)]], 'ORE': []}","[(22, 669), (759, 706), (1319, 835), (2364, 912), (3230, 946), (3224, 1589), (2213, 1626), (927, 1623), (44, 1635), (22, 669)]","[(22, 669), (759, 706), (3230, 946), (3224, 1589), (2213, 1626), (44, 1635), (22, 669)]"
554,20190506_bw-718-094-2_MG.JPG,"{'QR': [[(17, 1469), (427, 1431), (860, 1397), (1145, 1364), (1240, 1349), (1171, 1197), (1114, 1100), (1091, 987), (1094, 902), (1094, 851), (973, 815), (809, 805), (704, 823), (573, 828), (389, 841), (40, 790), (4, 795), (17, 1469)]], 'GN': [[(1242, 1351), (1173, 1197), (1109, 1097), (1086, 972), (1089, 897), (1096, 861), (1178, 859), (1263, 884), (1455, 936), (1568, 961), (1681, 966), (1847, 987), (1914, 1005), (2019, 1005), (2076, 977), (2278, 969), (2396, 969), (2553, 974), (2709, 964), (2794, 972), (2932, 1005), (3091, 1049), (3268, 1084), (3409, 1105), (3553, 1110), (3665, 1128), (3868, 1143), (3909, 1159), (3914, 1205), (3422, 1215), (3160, 1225), (2863, 1241), (2514, 1266), (2212, 1269), (1955, 1305), (1704, 1336), (1445, 1338), (1242, 1351)]]}","{'DW': [[(17, 1469), (427, 1431), (860, 1397), (1145, 1364), (1240, 1349), (1171, 1197), (1114, 1100), (1091, 987), (1094, 902), (1094, 851), (973, 815), (809, 805), (704, 823), (573, 828), (389, 841), (40, 790), (4, 795), (17, 1469)]], 'CW': [[(1242, 1351), (1173, 1197), (1109, 1097), (1086, 972), (1089, 897), (1096, 861), (1178, 859), (1263, 884), (1455, 936), (1568, 961), (1681, 966), (1847, 987), (1914, 1005), (2019, 1005), (2076, 977), (2278, 969), (2396, 969), (2553, 974), (2709, 964), (2794, 972), (2932, 1005), (3091, 1049), (3268, 1084), (3409, 1105), (3553, 1110), (3665, 1128), (3868, 1143), (3909, 1159), (3914, 1205), (3422, 1215), (3160, 1225), (2863, 1241), (2514, 1266), (2212, 1269), (1955, 1305), (1704, 1336), (1445, 1338), (1242, 1351)]], 'ORE': []}","[(17, 1469), (427, 1431), (860, 1397), (1145, 1364), (1240, 1349), (1171, 1197), (1114, 1100), (1091, 987), (1094, 902), (1094, 851), (973, 815), (809, 805), (704, 823), (573, 828), (389, 841), (40, 790), (4, 795), (17, 1469), (1242, 1351), (1173, 1197), (1109, 1097), (1086, 972), (1089, 897), (1096, 861), (1178, 859), (1263, 884), (1455, 936), (1568, 961), (1681, 966), (1847, 987), (1914, 1005), (2019, 1005), (2076, 977), (2278, 969), (2396, 969), (2553, 974), (2709, 964), (2794, 972), (2932, 1005), (3091, 1049), (3268, 1084), (3409, 1105), (3553, 1110), (3665, 1128), (3868, 1143), (3909, 1159), (3914, 1205), (3422, 1215), (3160, 1225), (2863, 1241), (2514, 1266), (2212, 1269), (1955, 1305), (1704, 1336), (1445, 1338), (1242, 1351)]","[(4, 795), (40, 790), (809, 805), (973, 815), (2709, 964), (2794, 972), (3868, 1143), (3909, 1159), (3914, 1205), (17, 1469), (4, 795)]"
555,190323_o_BW-732-101_20.jpg,"{'HEM': [[(1, 613), (392, 677), (1730, 483), (2378, 593), (2597, 732), (2965, 755), (3999, 1001), (3981, 1262), (3606, 1262), (3465, 1477), (3636, 1714), (3999, 1817), (3999, 2481), (0, 2148), (1, 613)]]}","{'DW': [], 'CW': [], 'ORE': [[(1, 613), (392, 677), (1730, 483), (2378, 593), (2597, 732), (2965, 755), (3999, 1001), (3981, 1262), (3606, 1262), (3465, 1477), (3636, 1714), (3999, 1817), (3999, 2481), (0, 2148), (1, 613)]]}","[(1, 613), (392, 677), (1730, 483), (2378, 593), (2597, 732), (2965, 755), (3999, 1001), (3981, 1262), (3606, 1262), (3465, 1477), (3636, 1714), (3999, 1817), (3999, 2481), (0, 2148), (1, 613)]","[(0, 2148), (1, 613), (1730, 483), (2378, 593), (3999, 1001), (3999, 2481), (0, 2148)]"
556,190322-o-bp-676-049_1.JPG,"{'SIF': [[(54, 421), (41, 1908), (3108, 1621), (3062, 725), (54, 421)]]}","{'DW': [], 'CW': [], 'ORE': [[(54, 421), (41, 1908), (3108, 1621), (3062, 725), (54, 421)]]}","[(54, 421), (41, 1908), (3108, 1621), (3062, 725), (54, 421)]","[(41, 1908), (54, 421), (3062, 725), (3108, 1621), (41, 1908)]"
557,20190506_bw-718-095-2_MG.JPG,"{'HEM': [[(3337, 902), (3342, 1020), (3289, 1202), (3247, 1325), (3119, 1395), (2745, 1387), (2624, 1387), (2268, 1387), (1709, 1387), (1301, 1395), (881, 1402), (194, 1420), (89, 1431), (1, 1428), (17, 856), (268, 910), (555, 913), (791, 925), (947, 910), (1214, 907), (1394, 920), (1560, 915), (1750, 954), (2047, 954), (2330, 956), (2599, 961), (2850, 925), (3068, 910), (3337, 902)]], 'QR': [[(3127, 1392), (4031, 1396), (4031, 787), (3806, 810), (3342, 900), (3342, 1033), (3276, 1238), (3245, 1331), (3127, 1392)]]}","{'DW': [[(3127, 1392), (4031, 1396), (4031, 787), (3806, 810), (3342, 900), (3342, 1033), (3276, 1238), (3245, 1331), (3127, 1392)]], 'CW': [], 'ORE': [[(3337, 902), (3342, 1020), (3289, 1202), (3247, 1325), (3119, 1395), (2745, 1387), (2624, 1387), (2268, 1387), (1709, 1387), (1301, 1395), (881, 1402), (194, 1420), (89, 1431), (1, 1428), (17, 856), (268, 910), (555, 913), (791, 925), (947, 910), (1214, 907), (1394, 920), (1560, 915), (1750, 954), (2047, 954), (2330, 956), (2599, 961), (2850, 925), (3068, 910), (3337, 902)]]}","[(3127, 1392), (4031, 1396), (4031, 787), (3806, 810), (3342, 900), (3342, 1033), (3276, 1238), (3245, 1331), (3127, 1392), (3337, 902), (3342, 1020), (3289, 1202), (3247, 1325), (3119, 1395), (2745, 1387), (2624, 1387), (2268, 1387), (1709, 1387), (1301, 1395), (881, 1402), (194, 1420), (89, 1431), (1, 1428), (17, 856), (268, 910), (555, 913), (791, 925), (947, 910), (1214, 907), (1394, 920), (1560, 915), (1750, 954), (2047, 954), (2330, 956), (2599, 961), (2850, 925), (3068, 910), (3337, 902)]","[(1, 1428), (17, 856), (4031, 787), (4031, 1396), (89, 1431), (1, 1428)]"
558,20190430_BP-662-008-2_AS.JPG,"{'IFG': [[(19, 650), (271, 692), (494, 690), (683, 695), (956, 685), (1089, 693), (1175, 683), (1611, 653), (1611, 1167), (920, 1142), (13, 1171), (19, 650)]]}","{'DW': [], 'CW': [], 'ORE': [[(19, 650), (271, 692), (494, 690), (683, 695), (956, 685), (1089, 693), (1175, 683), (1611, 653), (1611, 1167), (920, 1142), (13, 1171), (19, 650)]]}","[(19, 650), (271, 692), (494, 690), (683, 695), (956, 685), (1089, 693), (1175, 683), (1611, 653), (1611, 1167), (920, 1142), (13, 1171), (19, 650)]","[(13, 1171), (19, 650), (1611, 653), (1611, 1167), (13, 1171)]"
559,20190430_bp-676-045-7_AS.JPG,"{'QR': [[(464, 461), (383, 604), (315, 692), (262, 716), (259, 667), (291, 581), (348, 485), (464, 461)], [(1266, 880), (1358, 783), (1619, 699), (1624, 929), (1313, 905), (1266, 880)], [(744, 455), (761, 514), (842, 530), (906, 542), (972, 505), (923, 461), (905, 405), (852, 423), (821, 467), (744, 455)]], 'HEM': [[(16, 614), (90, 615), (161, 571), (347, 481), (291, 582), (259, 672), (263, 720), (314, 692), (383, 607), (466, 463), (733, 424), (744, 458), (762, 519), (840, 531), (910, 543), (972, 507), (924, 462), (910, 405), (852, 421), (819, 468), (749, 458), (734, 425), (792, 412), (906, 388), (1066, 362), (1309, 307), (1616, 215), (1618, 697), (1358, 782), (1263, 881), (1139, 893), (9, 868), (16, 614)]]}","{'DW': [[(464, 461), (383, 604), (315, 692), (262, 716), (259, 667), (291, 581), (348, 485), (464, 461)], [(1266, 880), (1358, 783), (1619, 699), (1624, 929), (1313, 905), (1266, 880)], [(744, 455), (761, 514), (842, 530), (906, 542), (972, 505), (923, 461), (905, 405), (852, 423), (821, 467), (744, 455)]], 'CW': [], 'ORE': [[(16, 614), (90, 615), (161, 571), (347, 481), (291, 582), (259, 672), (263, 720), (314, 692), (383, 607), (466, 463), (733, 424), (744, 458), (762, 519), (840, 531), (910, 543), (972, 507), (924, 462), (910, 405), (852, 421), (819, 468), (749, 458), (734, 425), (792, 412), (906, 388), (1066, 362), (1309, 307), (1616, 215), (1618, 697), (1358, 782), (1263, 881), (1139, 893), (9, 868), (16, 614)]]}","[(464, 461), (383, 604), (315, 692), (262, 716), (259, 667), (291, 581), (348, 485), (464, 461), (1266, 880), (1358, 783), (1619, 699), (1624, 929), (1313, 905), (1266, 880), (744, 455), (761, 514), (842, 530), (906, 542), (972, 505), (923, 461), (905, 405), (852, 423), (821, 467), (744, 455), (16, 614), (90, 615), (161, 571), (347, 481), (291, 582), (259, 672), (263, 720), (314, 692), (383, 607), (466, 463), (733, 424), (744, 458), (762, 519), (840, 531), (910, 543), (972, 507), (924, 462), (910, 405), (852, 421), (819, 468), (749, 458), (734, 425), (792, 412), (906, 388), (1066, 362), (1309, 307), (1616, 215), (1618, 697), (1358, 782), (1263, 881), (1139, 893), (9, 868), (16, 614)]","[(9, 868), (16, 614), (347, 481), (1616, 215), (1624, 929), (9, 868)]"
560,190314_o_BP-676-048_0.JPG,"{'HEM': [[(1268, 651), (1167, 829), (1575, 847), (1268, 651)]], 'SIF': [[(5, 582), (645, 478), (1117, 462), (1268, 651), (1163, 833), (3, 813), (5, 582)]]}","{'DW': [], 'CW': [], 'ORE': [[(1268, 651), (1167, 829), (1575, 847), (1268, 651)], [(5, 582), (645, 478), (1117, 462), (1268, 651), (1163, 833), (3, 813), (5, 582)]]}","[(1268, 651), (1167, 829), (1575, 847), (1268, 651), (5, 582), (645, 478), (1117, 462), (1268, 651), (1163, 833), (3, 813), (5, 582)]","[(3, 813), (5, 582), (645, 478), (1117, 462), (1575, 847), (3, 813)]"
561,20190502_bp-662-010-3_AS.JPG,"{'IFG': [[(15, 515), (556, 564), (624, 554), (842, 535), (967, 568), (1280, 572), (1329, 650), (1389, 701), (1532, 771), (1616, 866), (1610, 877), (1004, 845), (664, 786), (278, 740), (15, 723), (15, 515)]], 'LIM1': [[(1277, 568), (1556, 550), (1618, 550), (1615, 867), (1529, 769), (1387, 699), (1329, 650), (1277, 568)]]}","{'DW': [], 'CW': [], 'ORE': [[(15, 515), (556, 564), (624, 554), (842, 535), (967, 568), (1280, 572), (1329, 650), (1389, 701), (1532, 771), (1616, 866), (1610, 877), (1004, 845), (664, 786), (278, 740), (15, 723), (15, 515)], [(1277, 568), (1556, 550), (1618, 550), (1615, 867), (1529, 769), (1387, 699), (1329, 650), (1277, 568)]]}","[(15, 515), (556, 564), (624, 554), (842, 535), (967, 568), (1280, 572), (1329, 650), (1389, 701), (1532, 771), (1616, 866), (1610, 877), (1004, 845), (664, 786), (278, 740), (15, 723), (15, 515), (1277, 568), (1556, 550), (1618, 550), (1615, 867), (1529, 769), (1387, 699), (1329, 650), (1277, 568)]","[(15, 515), (1618, 550), (1616, 866), (1610, 877), (1004, 845), (15, 723), (15, 515)]"
562,20190518_bp-662-010_3_JH.jpg,"{'IFG': [[(61, 935), (551, 925), (689, 819), (4014, 585), (4008, 1900), (51, 1913), (61, 935)]]}","{'DW': [], 'CW': [], 'ORE': [[(61, 935), (551, 925), (689, 819), (4014, 585), (4008, 1900), (51, 1913), (61, 935)]]}","[(61, 935), (551, 925), (689, 819), (4014, 585), (4008, 1900), (51, 1913), (61, 935)]","[(51, 1913), (61, 935), (689, 819), (4014, 585), (4008, 1900), (51, 1913)]"
563,20190518_bp-662-011_3_JH.jpg,"{'QR': [[(156, 1352), (1132, 1084), (2024, 788), (1688, 752), (1384, 780), (156, 1352)]], 'HEM': [[(248, 1392), (2184, 820), (2700, 716), (3296, 668), (3824, 640), (4300, 652), (4836, 668), (5580, 796), (6008, 940), (6220, 1144), (5376, 1140), (4632, 1280), (4120, 1340), (3468, 1336), (2936, 1312), (2544, 1352), (2224, 1456), (1892, 1520), (1516, 1468), (1028, 1444), (628, 1360), (248, 1392)]]}","{'DW': [[(156, 1352), (1132, 1084), (2024, 788), (1688, 752), (1384, 780), (156, 1352)]], 'CW': [], 'ORE': [[(248, 1392), (2184, 820), (2700, 716), (3296, 668), (3824, 640), (4300, 652), (4836, 668), (5580, 796), (6008, 940), (6220, 1144), (5376, 1140), (4632, 1280), (4120, 1340), (3468, 1336), (2936, 1312), (2544, 1352), (2224, 1456), (1892, 1520), (1516, 1468), (1028, 1444), (628, 1360), (248, 1392)]]}","[(156, 1352), (1132, 1084), (2024, 788), (1688, 752), (1384, 780), (156, 1352), (248, 1392), (2184, 820), (2700, 716), (3296, 668), (3824, 640), (4300, 652), (4836, 668), (5580, 796), (6008, 940), (6220, 1144), (5376, 1140), (4632, 1280), (4120, 1340), (3468, 1336), (2936, 1312), (2544, 1352), (2224, 1456), (1892, 1520), (1516, 1468), (1028, 1444), (628, 1360), (248, 1392)]","[(156, 1352), (1384, 780), (1688, 752), (3824, 640), (4300, 652), (4836, 668), (5580, 796), (6008, 940), (6220, 1144), (4120, 1340), (1892, 1520), (248, 1392), (156, 1352)]"
564,20180521-bp-662-008_1_JH.JPG,"{'IFG': [[(57, 782), (285, 670), (1354, 757), (2157, 760), (3085, 692), (3985, 410), (3976, 2670), (1776, 2607), (935, 2460), (295, 2638), (67, 2620), (57, 782)]]}","{'DW': [], 'CW': [], 'ORE': [[(57, 782), (285, 670), (1354, 757), (2157, 760), (3085, 692), (3985, 410), (3976, 2670), (1776, 2607), (935, 2460), (295, 2638), (67, 2620), (57, 782)]]}","[(57, 782), (285, 670), (1354, 757), (2157, 760), (3085, 692), (3985, 410), (3976, 2670), (1776, 2607), (935, 2460), (295, 2638), (67, 2620), (57, 782)]","[(57, 782), (285, 670), (3985, 410), (3976, 2670), (295, 2638), (67, 2620), (57, 782)]"
565,20190516_bp-690-039_1_JH.JPG,"{'IFG': [[(2832, 901), (2654, 1670), (1782, 1901), (1663, 2217), (2798, 2229), (3235, 2132), (3235, 970), (2832, 901)]], 'QR': [[(3276, 988), (3999, 1027), (3992, 2242), (3288, 2142), (3276, 988)]], 'HEM': [[(1026, 751), (85, 1667), (51, 2110), (1573, 2179), (1751, 1879), (2598, 1642), (2817, 895), (2085, 776), (1938, 842), (1720, 757), (1026, 751)]]}","{'DW': [[(3276, 988), (3999, 1027), (3992, 2242), (3288, 2142), (3276, 988)]], 'CW': [], 'ORE': [[(2832, 901), (2654, 1670), (1782, 1901), (1663, 2217), (2798, 2229), (3235, 2132), (3235, 970), (2832, 901)], [(1026, 751), (85, 1667), (51, 2110), (1573, 2179), (1751, 1879), (2598, 1642), (2817, 895), (2085, 776), (1938, 842), (1720, 757), (1026, 751)]]}","[(3276, 988), (3999, 1027), (3992, 2242), (3288, 2142), (3276, 988), (2832, 901), (2654, 1670), (1782, 1901), (1663, 2217), (2798, 2229), (3235, 2132), (3235, 970), (2832, 901), (1026, 751), (85, 1667), (51, 2110), (1573, 2179), (1751, 1879), (2598, 1642), (2817, 895), (2085, 776), (1938, 842), (1720, 757), (1026, 751)]","[(51, 2110), (85, 1667), (1026, 751), (1720, 757), (2085, 776), (3999, 1027), (3992, 2242), (1663, 2217), (51, 2110)]"
566,190323_o_BW-732-114_1.jpg,"{'QR': [[(1000, 1410), (1070, 1310), (1712, 1130), (1995, 1283), (2051, 1605), (2740, 1862), (2741, 2175), (909, 2332), (1240, 2006), (1429, 1743), (1000, 1410)]], 'HEM': [[(990, 1410), (1430, 1744), (908, 2336), (0, 2426), (0, 2038), (990, 1410)]], 'GN': [[(1771, 1124), (3011, 945), (3018, 2155), (2745, 2176), (2740, 1836), (2061, 1603), (1997, 1264), (1771, 1124)]]}","{'DW': [[(1000, 1410), (1070, 1310), (1712, 1130), (1995, 1283), (2051, 1605), (2740, 1862), (2741, 2175), (909, 2332), (1240, 2006), (1429, 1743), (1000, 1410)]], 'CW': [[(1771, 1124), (3011, 945), (3018, 2155), (2745, 2176), (2740, 1836), (2061, 1603), (1997, 1264), (1771, 1124)]], 'ORE': [[(990, 1410), (1430, 1744), (908, 2336), (0, 2426), (0, 2038), (990, 1410)]]}","[(1000, 1410), (1070, 1310), (1712, 1130), (1995, 1283), (2051, 1605), (2740, 1862), (2741, 2175), (909, 2332), (1240, 2006), (1429, 1743), (1000, 1410), (1771, 1124), (3011, 945), (3018, 2155), (2745, 2176), (2740, 1836), (2061, 1603), (1997, 1264), (1771, 1124), (990, 1410), (1430, 1744), (908, 2336), (0, 2426), (0, 2038), (990, 1410)]","[(0, 2038), (1070, 1310), (1712, 1130), (3011, 945), (3018, 2155), (0, 2426), (0, 2038)]"
567,190323_o_BW-732-114_29.jpg,"{'HEM': [[(1868, 2303), (2920, 970), (2971, 853), (2990, 681), (3840, 668), (4001, 659), (4001, 2368), (1868, 2303)]], 'QR': [[(1007, 2227), (1731, 1679), (2055, 1191), (2121, 741), (2976, 693), (2941, 958), (2936, 989), (1880, 2262), (1007, 2227)]], 'GN': [[(6, 634), (443, 761), (1782, 818), (2124, 753), (2061, 1190), (1739, 1677), (1082, 2239), (2, 2270), (6, 634)]]}","{'DW': [[(1007, 2227), (1731, 1679), (2055, 1191), (2121, 741), (2976, 693), (2941, 958), (2936, 989), (1880, 2262), (1007, 2227)]], 'CW': [[(6, 634), (443, 761), (1782, 818), (2124, 753), (2061, 1190), (1739, 1677), (1082, 2239), (2, 2270), (6, 634)]], 'ORE': [[(1868, 2303), (2920, 970), (2971, 853), (2990, 681), (3840, 668), (4001, 659), (4001, 2368), (1868, 2303)]]}","[(1007, 2227), (1731, 1679), (2055, 1191), (2121, 741), (2976, 693), (2941, 958), (2936, 989), (1880, 2262), (1007, 2227), (6, 634), (443, 761), (1782, 818), (2124, 753), (2061, 1190), (1739, 1677), (1082, 2239), (2, 2270), (6, 634), (1868, 2303), (2920, 970), (2971, 853), (2990, 681), (3840, 668), (4001, 659), (4001, 2368), (1868, 2303)]","[(2, 2270), (6, 634), (4001, 659), (4001, 2368), (2, 2270)]"
568,20190522_bp-662_010_13_PL.JPG,"{'IFG': [[(16, 780), (990, 695), (1616, 678), (2570, 743), (2656, 820), (3247, 946), (3230, 1506), (2527, 1552), (1670, 1520), (999, 1460), (402, 1418), (50, 1449), (16, 780)]]}","{'DW': [], 'CW': [], 'ORE': [[(16, 780), (990, 695), (1616, 678), (2570, 743), (2656, 820), (3247, 946), (3230, 1506), (2527, 1552), (1670, 1520), (999, 1460), (402, 1418), (50, 1449), (16, 780)]]}","[(16, 780), (990, 695), (1616, 678), (2570, 743), (2656, 820), (3247, 946), (3230, 1506), (2527, 1552), (1670, 1520), (999, 1460), (402, 1418), (50, 1449), (16, 780)]","[(16, 780), (990, 695), (1616, 678), (2570, 743), (3247, 946), (3230, 1506), (2527, 1552), (1670, 1520), (50, 1449), (16, 780)]"
569,20190528_Bw-718-092_AS.JPG,"{'GN': [[(10, 747), (248, 759), (368, 757), (444, 733), (563, 742), (638, 718), (710, 710), (782, 680), (883, 721), (1238, 719), (1264, 677), (1401, 642), (1428, 655), (1475, 658), (1519, 693), (1621, 728), (1615, 895), (1567, 862), (1448, 882), (1433, 909), (1214, 905), (1195, 761), (1121, 763), (1082, 740), (990, 739), (980, 792), (959, 902), (601, 920), (18, 959), (10, 747)]]}","{'DW': [], 'CW': [[(10, 747), (248, 759), (368, 757), (444, 733), (563, 742), (638, 718), (710, 710), (782, 680), (883, 721), (1238, 719), (1264, 677), (1401, 642), (1428, 655), (1475, 658), (1519, 693), (1621, 728), (1615, 895), (1567, 862), (1448, 882), (1433, 909), (1214, 905), (1195, 761), (1121, 763), (1082, 740), (990, 739), (980, 792), (959, 902), (601, 920), (18, 959), (10, 747)]], 'ORE': []}","[(10, 747), (248, 759), (368, 757), (444, 733), (563, 742), (638, 718), (710, 710), (782, 680), (883, 721), (1238, 719), (1264, 677), (1401, 642), (1428, 655), (1475, 658), (1519, 693), (1621, 728), (1615, 895), (1567, 862), (1448, 882), (1433, 909), (1214, 905), (1195, 761), (1121, 763), (1082, 740), (990, 739), (980, 792), (959, 902), (601, 920), (18, 959), (10, 747)]","[(10, 747), (782, 680), (1401, 642), (1475, 658), (1621, 728), (1615, 895), (1433, 909), (18, 959), (10, 747)]"
570,20190430_bp-718-093-3_KS.jpg,"{'AMP': [[(72, 810), (1362, 750), (2562, 635), (3626, 703), (3983, 753), (4562, 646), (4572, 2185), (2330, 2143), (69, 2471), (72, 810)]]}","{'DW': [], 'CW': [[(72, 810), (1362, 750), (2562, 635), (3626, 703), (3983, 753), (4562, 646), (4572, 2185), (2330, 2143), (69, 2471), (72, 810)]], 'ORE': []}","[(72, 810), (1362, 750), (2562, 635), (3626, 703), (3983, 753), (4562, 646), (4572, 2185), (2330, 2143), (69, 2471), (72, 810)]","[(69, 2471), (72, 810), (2562, 635), (4562, 646), (4572, 2185), (69, 2471)]"
571,20190406_o_bw-718-093_2.JPG,"{'AMP': [[(136, 2203), (132, 1614), (2758, 866), (3962, 810), (3895, 2214), (2514, 2121), (136, 2203)]]}","{'DW': [], 'CW': [[(136, 2203), (132, 1614), (2758, 866), (3962, 810), (3895, 2214), (2514, 2121), (136, 2203)]], 'ORE': []}","[(136, 2203), (132, 1614), (2758, 866), (3962, 810), (3895, 2214), (2514, 2121), (136, 2203)]","[(132, 1614), (2758, 866), (3962, 810), (3895, 2214), (136, 2203), (132, 1614)]"
572,20190406_o_bw-718-093_3.JPG,"{'HEM': [[(55, 281), (3788, 169), (3917, 2540), (110, 2532), (55, 281)]]}","{'DW': [], 'CW': [], 'ORE': [[(55, 281), (3788, 169), (3917, 2540), (110, 2532), (55, 281)]]}","[(55, 281), (3788, 169), (3917, 2540), (110, 2532), (55, 281)]","[(55, 281), (3788, 169), (3917, 2540), (110, 2532), (55, 281)]"
573,20190514-BP-690-037-1_MP.jpg,"{'AMP': [[(1085, 1607), (830, 1752), (644, 1926), (0, 1928), (0, 1448), (154, 1452), (332, 1457), (490, 1450), (604, 1464), (687, 1512), (999, 1588), (1085, 1607)], [(1440, 1917), (3016, 1979), (3020, 1714), (2735, 1671), (2490, 1655), (2259, 1645), (2173, 1619), (2116, 1631), (1999, 1590), (1966, 1583), (1909, 1607), (1828, 1629), (1749, 1607), (1673, 1631), (1573, 1643), (1468, 1629), (1428, 1602), (1435, 1731), (1451, 1805), (1440, 1917)]], 'HEM': [[(649, 1926), (1435, 1917), (1454, 1798), (1437, 1712), (1430, 1631), (1413, 1590), (1337, 1562), (1190, 1588), (1094, 1607), (842, 1748), (649, 1926)]]}","{'DW': [], 'CW': [[(1085, 1607), (830, 1752), (644, 1926), (0, 1928), (0, 1448), (154, 1452), (332, 1457), (490, 1450), (604, 1464), (687, 1512), (999, 1588), (1085, 1607)], [(1440, 1917), (3016, 1979), (3020, 1714), (2735, 1671), (2490, 1655), (2259, 1645), (2173, 1619), (2116, 1631), (1999, 1590), (1966, 1583), (1909, 1607), (1828, 1629), (1749, 1607), (1673, 1631), (1573, 1643), (1468, 1629), (1428, 1602), (1435, 1731), (1451, 1805), (1440, 1917)]], 'ORE': [[(649, 1926), (1435, 1917), (1454, 1798), (1437, 1712), (1430, 1631), (1413, 1590), (1337, 1562), (1190, 1588), (1094, 1607), (842, 1748), (649, 1926)]]}","[(1085, 1607), (830, 1752), (644, 1926), (0, 1928), (0, 1448), (154, 1452), (332, 1457), (490, 1450), (604, 1464), (687, 1512), (999, 1588), (1085, 1607), (1440, 1917), (3016, 1979), (3020, 1714), (2735, 1671), (2490, 1655), (2259, 1645), (2173, 1619), (2116, 1631), (1999, 1590), (1966, 1583), (1909, 1607), (1828, 1629), (1749, 1607), (1673, 1631), (1573, 1643), (1468, 1629), (1428, 1602), (1435, 1731), (1451, 1805), (1440, 1917), (649, 1926), (1435, 1917), (1454, 1798), (1437, 1712), (1430, 1631), (1413, 1590), (1337, 1562), (1190, 1588), (1094, 1607), (842, 1748), (649, 1926)]","[(0, 1448), (490, 1450), (1966, 1583), (2735, 1671), (3020, 1714), (3016, 1979), (0, 1928), (0, 1448)]"
574,20190505_bp-676-045_ 1_JPR.jpg,"{'HEM': [[(5, 2140), (1587, 2079), (2799, 1967), (3537, 1920), (4607, 1893), (4607, 508), (4017, 420), (3843, 452), (3526, 449), (2999, 388), (2681, 399), (2540, 455), (2096, 629), (1476, 708), (984, 602), (520, 505), (0, 455), (5, 2140)]]}","{'DW': [], 'CW': [], 'ORE': [[(5, 2140), (1587, 2079), (2799, 1967), (3537, 1920), (4607, 1893), (4607, 508), (4017, 420), (3843, 452), (3526, 449), (2999, 388), (2681, 399), (2540, 455), (2096, 629), (1476, 708), (984, 602), (520, 505), (0, 455), (5, 2140)]]}","[(5, 2140), (1587, 2079), (2799, 1967), (3537, 1920), (4607, 1893), (4607, 508), (4017, 420), (3843, 452), (3526, 449), (2999, 388), (2681, 399), (2540, 455), (2096, 629), (1476, 708), (984, 602), (520, 505), (0, 455), (5, 2140)]","[(0, 455), (2999, 388), (4017, 420), (4607, 508), (4607, 1893), (1587, 2079), (5, 2140), (0, 455)]"
