file_name,Type,SkewnessBlue,KurtosisBlue,MeanPixelBlue,SkewnessGreen,KurtosisGreen,MeanPixelGreen,SkewnessRed,KurtosisRed,MeanPixelRed,CombinedType,camera,focal,lens,zoom_raw,total_zoom,exposure_time_raw,exposure_time_sec,pixel_width,pixel_height,number_of_megapixels,Width_to_Height_Ratio,Landscape_or_Portrait,focal_comb,lens_comb,zoom_comb,et_comb,megapx_comb,ratio_comb,pixel_size
20190501_bw-718-095-7_AS.JPG,AMP,0.13,-0.16,78.85,0.12,-0.22,79.68,0.13,-0.21,75.33,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095-7_AS.JPG,HEM,-0.15,-0.17,83.24,-0.13,-0.11,83.07,-0.12,-0.05,84.69,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095-7_AS.JPG,HEM,0.44,0.6,69.73,0.44,0.51,67.06,0.43,0.24,68.97,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095-8_AS.JPG,AMP,0.52,1.33,48.4,0.47,1.06,47.63,0.44,0.87,46.97,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095-8_AS.JPG,HEM,0.07,0.25,48.5,0.17,0.5,45.01,0.21,0.77,48.62,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095-9_AS.JPG,AMP,-0.02,-0.34,106.67,-0.03,-0.35,106.55,-0.01,-0.32,103.42,CW,iPhone 6,4.15,2.28,"(1224, 517)",2.37,"(1, 1041)",0.96,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,1 ms or less,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095_AS.JPG,AMP,0.1,0.36,70.2,0.09,0.2,67.33,0.11,0.08,64.25,CW,iPhone 6,4.15,2.28,"(1224, 977)",1.25,"(1, 359)",2.79,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095_AS.JPG,HEM,-0.19,0.4,78.64,-0.15,0.49,71.27,-0.21,0.38,73.3,ORE,iPhone 6,4.15,2.28,"(1224, 977)",1.25,"(1, 359)",2.79,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190501_bw-718-095_MG.jpg,AMP,0.14,0.5,62.83,0.18,0.39,54.91,0.23,0.38,50.92,CW,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,4032,1960,7.9,2.06,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
20190501_bw-718-095_MG.jpg,HEM,0.36,3.23,63.62,0.37,3.06,53.64,0.29,2.42,56.25,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,4032,1960,7.9,2.06,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
20190502_bp-662-008_AS.JPG,IFG,0.62,2.8,80.22,0.39,0.74,94.68,0.29,0.14,108.95,ORE,iPhone 6,4.15,2.28,"(1224, 883)",1.39,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-1_AS.JPG,LIM1,0.16,1.36,30.29,-0.1,0.12,46.09,-0.27,-0.15,66.24,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-1_AS.JPG,IFG,0.63,1.4,32.52,0.4,0.91,45.13,0.2,0.53,61.23,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-1_AS.JPG,IFG,-0.07,0.56,42.41,-0.05,0.29,53.4,-0.12,0.08,68.77,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-1_AS.JPG,HEM,0.18,-0.02,30.38,0.11,0.01,39.66,0.06,0.03,53.71,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-2_AS.JPG,LIM1,0.2,1.17,58.53,0.03,0.04,79.26,-0.09,-0.2,108.04,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-2_AS.JPG,IFG,0.51,1.6,70.7,0.44,0.47,90.96,0.27,0.07,115.92,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-3_AS.JPG,IFG,2.06,29.71,29.79,0.94,6.34,38.86,0.52,1.94,48.56,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010-3_AS.JPG,LIM1,0.06,1.08,24.93,-0.14,0.12,34.02,-0.19,-0.13,44.7,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010_AS.JPG,LIM1,1.62,10.09,40.19,0.79,3.41,59.34,0.23,0.55,87.03,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010_AS.JPG,IFG,0.68,1.97,43.24,0.43,0.95,59.91,0.3,0.44,82.51,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010_AS.JPG,IFG,0.41,0.22,59.51,0.45,0.16,74.28,0.4,-0.03,95.27,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-662-010_AS.JPG,HEM,0.5,0.54,39.66,0.42,0.41,51.21,0.34,0.28,69.87,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,N/A,N/A,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-1_AS.JPG,AMP,1.01,1.76,47.16,0.93,1.5,53.73,0.95,1.4,57.47,CW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.77,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-1_AS.JPG,QR,0.06,-0.04,67.45,0.04,-0.07,75.48,0.04,-0.14,90.39,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.77,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-1_AS.JPG,HEM,0.29,-0.29,59.14,0.24,-0.37,65.97,0.19,-0.48,78.48,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.77,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-2_AS.JPG,AMP,0.47,0.27,58.2,0.41,0.18,66.07,0.44,0.04,70.87,CW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.77,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-2_AS.JPG,QR,-0.31,-0.01,76.84,-0.31,-0.05,86.2,-0.33,-0.11,103.58,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.77,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-2_AS.JPG,HEM,0.05,-0.59,68.2,0.01,-0.63,76.04,-0.04,-0.69,89.98,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 265)",3.77,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-3_AS.JPG,QR,-0.37,-0.16,116.82,-0.4,-0.13,123.01,-0.41,-0.13,126.97,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-3_AS.JPG,HEM,0.14,-0.32,101.36,0.14,-0.32,99.04,0.11,-0.36,98.0,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-3_AS.JPG,HEM,-0.03,-0.33,108.93,-0.02,-0.31,105.22,0.0,-0.24,102.4,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-4_AS.JPG,QR,-0.41,0.03,73.28,-0.44,0.03,77.35,-0.44,0.0,79.02,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-4_AS.JPG,HEM,0.58,4.66,68.62,0.46,3.44,66.54,0.25,1.54,64.43,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-4_AS.JPG,HEM,0.23,0.65,62.79,0.19,0.35,61.6,0.12,-0.09,60.88,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-5_AS.JPG,QR,-0.67,0.07,75.61,-0.63,-0.03,84.15,-0.57,-0.17,98.98,DW,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 421)",2.38,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-5_AS.JPG,HEM,0.35,0.02,58.94,0.3,-0.1,62.02,0.24,-0.24,70.53,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 421)",2.38,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-5_AS.JPG,HEM,0.21,0.05,69.4,0.2,0.04,75.19,0.2,-0.02,84.75,ORE,iPhone 6,4.15,2.28,"(3, 2)",1.5,"(1, 421)",2.38,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bp-676-045-7_AS.JPG,HEM,5.66,120.28,62.02,7.22,168.19,50.7,5.2,104.97,51.82,ORE,iPhone 6,4.15,2.28,"(612, 271)",2.26,"(1, 807)",1.24,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-7_AS.JPG,QR,0.63,0.17,64.95,0.61,0.15,53.83,0.52,0.03,54.47,DW,iPhone 6,4.15,2.28,"(612, 271)",2.26,"(1, 807)",1.24,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,SIF,1.13,2.33,81.19,1.33,2.85,67.63,1.54,3.8,60.36,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,QR,0.33,0.04,83.4,0.32,-0.08,71.92,0.32,-0.2,68.44,DW,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,QR,0.56,0.23,116.44,0.54,0.16,98.9,0.47,0.04,100.24,DW,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,QR,0.8,3.24,106.83,1.25,7.44,87.96,0.83,3.71,91.09,DW,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,QR,2.06,20.92,92.92,2.73,29.74,78.3,2.01,18.73,76.15,DW,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,HEM,0.33,0.04,83.4,0.32,-0.08,71.92,0.32,-0.2,68.44,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,HEM,0.56,0.23,116.44,0.54,0.16,98.9,0.47,0.04,100.24,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,HEM,0.8,3.24,106.83,1.25,7.44,87.96,0.83,3.71,91.09,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-8_AS.JPG,HEM,2.06,20.92,92.92,2.73,29.74,78.3,2.01,18.73,76.15,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-9_AS.JPG,HEM,1.24,6.06,116.47,2.09,14.57,93.65,1.46,6.83,95.63,ORE,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045-9_AS.JPG,QR,0.56,-0.0,121.38,0.76,0.25,99.66,0.6,0.03,101.06,DW,iPhone 6,4.15,2.28,"(136, 57)",2.39,"(1, 732)",1.37,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190502_bp-676-045_AS.JPG,AMP,0.29,0.96,51.23,0.19,0.67,53.14,0.14,0.41,54.84,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,QR,-0.24,0.96,62.12,-0.29,0.94,64.37,-0.25,0.75,71.22,DW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,QR,0.03,-0.35,58.92,0.01,-0.38,60.38,-0.01,-0.42,68.44,DW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,QR,-0.17,-0.0,60.97,-0.25,-0.06,65.77,-0.23,-0.1,76.36,DW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,QR,0.11,0.77,70.59,0.06,0.7,73.06,-0.02,0.52,79.34,DW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,QR,-0.07,0.38,62.68,-0.09,0.42,64.71,-0.12,0.49,69.94,DW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,HEM,-0.24,0.96,62.12,-0.29,0.94,64.37,-0.25,0.75,71.22,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,HEM,0.03,-0.35,58.92,0.01,-0.38,60.38,-0.01,-0.42,68.44,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,HEM,-0.17,-0.0,60.97,-0.25,-0.06,65.77,-0.23,-0.1,76.36,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,HEM,0.11,0.77,70.59,0.06,0.7,73.06,-0.02,0.52,79.34,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,HEM,-0.07,0.38,62.68,-0.09,0.42,64.71,-0.12,0.49,69.94,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-676-045_AS.JPG,SIF,-0.07,-0.22,58.51,-0.1,-0.19,63.02,-0.11,-0.23,66.95,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3052,1500,4.58,2.03,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3052, 1500)"
20190502_bp-704-059-1_MG.jpg,MAG,-0.35,-0.23,104.44,-0.38,-0.22,105.67,-0.41,-0.19,107.62,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,4032,1960,7.9,2.06,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
20190502_bp-704-059-2_MG.jpg,MAG,0.11,-0.02,80.34,0.11,0.0,77.84,0.07,0.02,79.58,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,4032,1960,7.9,2.06,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
20190502_bp-704-059_MG.jpg,MAG,-0.84,0.28,169.44,-0.89,0.36,169.63,-0.91,0.4,171.76,ORE,SM-G955W,4.25,1.53,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,4032,1960,7.9,2.06,Landscape,Greater than 4.15 mm,Less than 2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(4032, 1960)"
20190502_bw-718-095-1_AS.JPG,AMP,0.08,-0.02,113.29,0.09,0.01,106.75,0.1,0.05,100.58,CW,iPhone 6,4.15,2.28,"(153, 74)",2.07,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bw-718-095-2_AS.JPG,AMP,0.66,5.9,76.3,0.59,5.32,72.49,0.53,4.51,68.26,CW,iPhone 6,4.15,2.28,"(153, 74)",2.07,"(1, 120)",8.33,1632,1224,2.0,1.33,Landscape,4.15 mm,2.28,Zoom in,Larger than 1 ms,2 megapixels or less,Others,"(1632, 1224)"
20190502_bw-718-095-3_AS.JPG,AMP,0.59,4.58,61.45,0.5,3.86,59.54,0.52,3.87,56.22,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,2676,1506,4.03,1.78,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(2676, 1506)"
20190502_bw-718-095-3_AS.JPG,HEM,-0.32,0.49,69.56,-0.22,0.63,65.88,-0.1,0.73,67.47,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,2676,1506,4.03,1.78,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(2676, 1506)"
20190502_bw-718-095-3_AS.JPG,QR,-0.19,0.52,87.84,-0.17,0.24,95.9,-0.2,0.06,109.95,DW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,2676,1506,4.03,1.78,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(2676, 1506)"
20190502_bw-718-095-3_AS.JPG,GN,0.09,0.17,83.97,0.06,0.11,87.26,0.11,0.04,91.43,CW,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,2676,1506,4.03,1.78,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(2676, 1506)"
